 ,Label,Mean,X,Y,Position
184,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0184-0316,0,646.500,316.500,Dorsal
185,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0185-0318,0,250.500,318.500,Dorsal
186,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0186-0319,0,633.500,319.500,Dorsal
187,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0187-0320,0,212.500,320.500,Dorsal
188,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0188-0321,0,186.500,321.500,Dorsal
189,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0189-0322,0,807.500,322.500,Dorsal
190,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0190-0323,0,486.500,323.500,Dorsal
191,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0191-0323,0,739.500,323.500,Dorsal
192,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0192-0324,0,535.500,324.500,Dorsal
193,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0193-0324,0,824.500,324.500,Dorsal
194,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0194-0325,0,325.500,325.500,Dorsal
195,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0195-0327,0,383.500,327.500,Dorsal
196,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0196-0327,0,575.500,327.500,Dorsal
197,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0197-0330,0,515.500,330.500,Dorsal
198,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0198-0333,0,282.500,333.500,Dorsal
199,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0199-0334,0,270.500,334.500,Dorsal
200,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0200-0334,0,596.500,334.500,Dorsal
201,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0201-0334,0,708.500,334.500,Dorsal
202,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0202-0335,0,555.500,335.500,Dorsal
203,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0203-0336,0,458.500,336.500,Dorsal
204,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0204-0336,0,645.500,336.500,Dorsal
205,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0205-0337,0,822.500,337.500,Dorsal
206,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0206-0341,0,608.500,341.500,Dorsal
207,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0207-0342,0,472.500,342.500,Dorsal
208,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0208-0343,0,392.500,343.500,Dorsal
209,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0209-0343,0,568.500,343.500,Dorsal
210,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0210-0343,255,777.500,343.500,Dorsal
211,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0211-0344,0,541.500,344.500,Dorsal
212,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0212-0345,0,511.500,345.500,Dorsal
213,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0213-0346,0,665.500,346.500,Dorsal
214,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0214-0346,0,830.500,346.500,Dorsal
215,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0215-0349,0,595.500,349.500,Dorsal
216,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0216-0351,0,468.500,351.500,Dorsal
217,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0217-0352,0,571.500,352.500,Dorsal
218,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0218-0352,0,643.500,352.500,Dorsal
219,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0219-0354,0,479.500,354.500,Dorsal
220,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0220-0356,0,665.500,356.500,Dorsal
221,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0221-0357,0,491.500,357.500,Dorsal
222,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0222-0357,0,537.500,357.500,Dorsal
223,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0223-0358,0,506.500,358.500,Dorsal
224,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0224-0358,0,624.500,358.500,Dorsal
225,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0225-0362,255,700.500,362.500,Dorsal
226,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0226-0364,0,520.500,364.500,Dorsal
227,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0227-0366,0,476.500,366.500,Dorsal
228,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0228-0367,0,642.500,367.500,Dorsal
229,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0229-0367,0,832.500,367.500,Dorsal
230,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0230-0367,0,842.500,367.500,Dorsal
231,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0231-0368,0,244.500,368.500,Dorsal
232,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0232-0371,0,272.500,371.500,Dorsal
233,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0233-0373,0,499.500,373.500,Dorsal
234,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0234-0373,0,558.500,373.500,Dorsal
235,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0235-0374,0,170.500,374.500,Dorsal
236,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0236-0374,0,516.500,374.500,Dorsal
237,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0237-0374,0,729.500,374.500,Dorsal
238,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0238-0374,0,737.500,374.500,Dorsal
239,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0239-0375,0,444.500,375.500,Dorsal
240,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0240-0376,0,221.500,376.500,Dorsal
241,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0241-0376,255,671.500,376.500,Dorsal
242,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0242-0377,0,478.500,377.500,Dorsal
243,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0243-0378,0,624.500,378.500,Dorsal
244,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0244-0379,0,418.500,379.500,Dorsal
245,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0245-0379,0,466.500,379.500,Dorsal
246,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0246-0382,0,502.500,382.500,Dorsal
247,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0247-0385,0,635.500,385.500,Dorsal
248,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0248-0386,0,849.500,386.500,Dorsal
249,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0249-0387,0,653.500,387.500,Dorsal
250,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0250-0389,0,486.500,389.500,Dorsal
251,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0251-0390,0,446.500,390.500,Dorsal
252,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0252-0390,0,674.500,390.500,Dorsal
253,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0253-0392,0,231.500,392.500,Dorsal
254,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0254-0394,0,626.500,394.500,Dorsal
255,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0255-0395,0,431.500,395.500,Dorsal
256,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0256-0395,0,538.500,395.500,Dorsal
257,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0257-0396,0,470.500,396.500,Dorsal
258,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0258-0401,0,172.500,401.500,Dorsal
259,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0259-0401,0,642.500,401.500,Dorsal
260,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0260-0405,0,414.500,405.500,Dorsal
261,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0261-0405,255,697.500,405.500,Dorsal
262,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0262-0406,0,360.500,406.500,Dorsal
263,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0263-0406,0,578.500,406.500,Dorsal
264,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0264-0407,0,684.500,407.500,Dorsal
265,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0265-0409,0,444.500,409.500,Dorsal
266,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0266-0411,0,667.500,411.500,Dorsal
267,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0267-0413,0,330.500,413.500,Dorsal
268,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0268-0415,0,424.500,415.500,Dorsal
269,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0269-0417,0,563.500,417.500,Dorsal
270,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0270-0418,0,573.500,418.500,Dorsal
271,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0271-0418,0,606.500,418.500,Dorsal
272,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0272-0420,0,687.500,420.500,Dorsal
273,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0273-0421,0,303.500,421.500,Dorsal
274,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0274-0421,255,626.500,421.500,Dorsal
275,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0275-0424,0,583.500,424.500,Dorsal
276,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0276-0425,0,449.500,425.500,Dorsal
277,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0277-0425,0,646.500,425.500,Dorsal
278,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0278-0427,0,399.500,427.500,Dorsal
279,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0279-0427,0,693.500,427.500,Dorsal
280,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0280-0428,0,663.500,428.500,Dorsal
281,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0281-0429,0,431.500,429.500,Dorsal
282,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0282-0431,0,801.500,431.500,Dorsal
283,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0283-0431,0,861.500,431.500,Dorsal
284,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0284-0432,0,416.500,432.500,Dorsal
285,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0285-0433,0,251.500,433.500,Dorsal
286,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0286-0434,0,590.500,434.500,Dorsal
287,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0287-0435,0,614.500,435.500,Dorsal
288,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0288-0436,0,753.500,436.500,Dorsal
289,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0289-0436,0,773.500,436.500,Dorsal
290,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0290-0438,0,578.500,438.500,Dorsal
291,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0291-0439,0,203.500,439.500,Dorsal
292,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0292-0439,0,429.500,439.500,Dorsal
293,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0293-0439,0,446.500,439.500,Dorsal
294,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0294-0441,0,643.500,441.500,Dorsal
295,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0295-0442,0,706.500,442.500,Dorsal
296,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0296-0443,0,819.500,443.500,Dorsal
297,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0297-0444,0,668.500,444.500,Dorsal
298,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0298-0445,0,416.500,445.500,Dorsal
299,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0299-0445,0,598.500,445.500,Dorsal
300,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0300-0446,0,862.500,446.500,Dorsal
301,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0301-0448,0,457.500,448.500,Dorsal
302,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0302-0449,0,437.500,449.500,Dorsal
303,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0303-0450,0,612.500,450.500,Dorsal
304,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0304-0451,0,579.500,451.500,Dorsal
305,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0305-0451,0,630.500,451.500,Dorsal
306,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0306-0454,0,652.500,454.500,Dorsal
307,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0307-0457,0,672.500,457.500,Dorsal
308,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0308-0458,0,286.500,458.500,Dorsal
309,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0309-0458,0,447.500,458.500,Dorsal
310,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0310-0459,0,593.500,459.500,Dorsal
311,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0311-0460,0,686.500,460.500,Dorsal
312,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0312-0462,0,420.500,462.500,Dorsal
313,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0313-0463,0,849.500,463.500,Dorsal
314,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0314-0464,0,431.500,464.500,Dorsal
315,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0315-0464,0,610.500,464.500,Dorsal
316,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0316-0465,0,169.500,465.500,Dorsal
317,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0317-0465,0,662.500,465.500,Dorsal
318,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0318-0465,0,795.500,465.500,Dorsal
319,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0319-0466,0,195.500,466.500,Dorsal
320,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0320-0467,0,749.500,467.500,Dorsal
321,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0321-0468,0,580.500,468.500,Dorsal
322,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0322-0468,0,632.500,468.500,Dorsal
323,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0323-0471,0,182.500,471.500,Dorsal
324,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0324-0471,0,849.500,471.500,Dorsal
325,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0325-0474,0,128.500,474.500,Dorsal
326,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0326-0474,0,863.500,474.500,Dorsal
327,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0327-0476,0,427.500,476.500,Dorsal
328,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0328-0476,0,651.500,476.500,Dorsal
329,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0329-0477,0,264.500,477.500,Dorsal
330,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0330-0479,0,609.500,479.500,Dorsal
331,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0331-0481,0,665.500,481.500,Dorsal
332,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0332-0483,0,448.500,483.500,Dorsal
333,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0333-0486,0,594.500,486.500,Dorsal
334,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0334-0487,0,640.500,487.500,Dorsal
335,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0335-0490,0,863.500,490.500,Dorsal
336,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0336-0493,0,836.500,493.500,Dorsal
337,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0337-0495,0,251.500,495.500,Dorsal
338,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0338-0495,0,605.500,495.500,Dorsal
339,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0339-0496,0,629.500,496.500,Dorsal
340,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0340-0498,0,645.500,498.500,Dorsal
341,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0341-0499,0,157.500,499.500,Dorsal
342,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0342-0499,0,446.500,499.500,Dorsal
343,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0343-0501,0,590.500,501.500,Dorsal
344,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0344-0502,0,617.500,502.500,Dorsal
345,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0345-0503,0,125.500,503.500,Dorsal
346,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0346-0506,0,256.500,506.500,Dorsal
347,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0347-0508,0,834.500,508.500,Dorsal
348,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0348-0509,0,629.500,509.500,Dorsal
349,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0349-0509,0,754.500,509.500,Dorsal
350,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0350-0510,0,603.500,510.500,Dorsal
351,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0351-0511,0,192.500,511.500,Dorsal
352,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0352-0512,0,647.500,512.500,Dorsal
353,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0353-0515,0,299.500,515.500,Ventral
354,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0354-0515,0,615.500,515.500,Ventral
355,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0355-0515,0,662.500,515.500,Ventral
356,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0356-0518,0,261.500,518.500,Ventral
357,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0357-0519,0,435.500,519.500,Ventral
358,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0358-0520,0,120.500,520.500,Ventral
359,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0359-0520,0,150.500,520.500,Ventral
360,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0360-0520,0,176.500,520.500,Ventral
361,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0361-0520,0,449.500,520.500,Ventral
362,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0362-0522,0,247.500,522.500,Ventral
363,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0363-0522,0,632.500,522.500,Ventral
364,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0364-0523,0,848.500,523.500,Ventral
365,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0365-0527,0,594.500,527.500,Ventral
366,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0366-0530,0,461.500,530.500,Ventral
367,C1-vms40_6a_F1_Lm3_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0367-0531,0,647.500,531.500,Ventral
