 ,Label,Mean,X,Y,Position
184,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0184-0413,0,324.500,413.500,Dorsal
185,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0185-0413,0,337.500,413.500,Dorsal
186,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0186-0413,0,658.500,413.500,Dorsal
187,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0187-0414,0,402.500,414.500,Dorsal
188,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0188-0414,0,461.500,414.500,Dorsal
189,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0189-0415,0,609.500,415.500,Dorsal
190,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0190-0415,0,634.500,415.500,Dorsal
191,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0191-0416,0,550.500,416.500,Dorsal
192,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0192-0416,0,645.500,416.500,Dorsal
193,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0193-0417,0,350.500,417.500,Dorsal
194,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0194-0418,0,440.500,418.500,Dorsal
195,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0195-0420,0,515.500,420.500,Dorsal
196,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0196-0421,0,452.500,421.500,Dorsal
197,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0197-0422,0,624.500,422.500,Dorsal
198,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0198-0422,0,674.500,422.500,Dorsal
199,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0199-0425,0,372.500,425.500,Dorsal
200,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0200-0426,0,311.500,426.500,Dorsal
201,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0201-0426,0,325.500,426.500,Dorsal
202,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0202-0426,0,416.500,426.500,Dorsal
203,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0203-0426,0,537.500,426.500,Dorsal
204,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0204-0430,0,335.500,430.500,Dorsal
205,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0205-0432,0,499.500,432.500,Dorsal
206,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0206-0433,0,387.500,433.500,Dorsal
207,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0207-0433,0,647.500,433.500,Dorsal
208,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0208-0434,0,296.500,434.500,Dorsal
209,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0209-0434,0,670.500,434.500,Dorsal
210,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0210-0435,0,549.500,435.500,Dorsal
211,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0211-0436,0,343.500,436.500,Dorsal
212,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0212-0442,0,590.500,442.500,Dorsal
213,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0213-0442,0,622.500,442.500,Dorsal
214,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0214-0444,0,677.500,444.500,Dorsal
215,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0215-0445,0,658.500,445.500,Dorsal
216,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0216-0446,0,330.500,446.500,Dorsal
217,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0217-0448,0,572.500,448.500,Dorsal
218,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0218-0449,0,263.500,449.500,Dorsal
219,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0219-0449,0,554.500,449.500,Dorsal
220,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0220-0449,0,643.500,449.500,Dorsal
221,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0221-0451,0,463.500,451.500,Dorsal
222,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0222-0452,0,371.500,452.500,Dorsal
223,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0223-0454,0,452.500,454.500,Dorsal
224,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0224-0455,0,417.500,455.500,Dorsal
225,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0225-0455,0,539.500,455.500,Dorsal
226,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0226-0456,0,670.500,456.500,Dorsal
227,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0227-0457,0,313.500,457.500,Dorsal
228,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0228-0459,0,299.500,459.500,Dorsal
229,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0229-0463,0,441.500,463.500,Dorsal
230,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0230-0464,0,352.500,464.500,Dorsal
231,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0231-0464,0,501.500,464.500,Dorsal
232,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0232-0464,0,662.500,464.500,Dorsal
233,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0233-0465,0,361.500,465.500,Dorsal
234,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0234-0465,0,616.500,465.500,Dorsal
235,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0235-0467,0,239.500,467.500,Dorsal
236,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0236-0467,0,336.500,467.500,Dorsal
237,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0237-0468,0,327.500,468.500,Dorsal
238,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0238-0468,0,683.500,468.500,Dorsal
239,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0239-0469,0,416.500,469.500,Dorsal
240,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0240-0470,0,545.500,470.500,Dorsal
241,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0241-0470,0,638.500,470.500,Dorsal
242,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0242-0472,0,313.500,472.500,Dorsal
243,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0243-0476,0,243.500,476.500,Dorsal
244,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0244-0478,0,666.500,478.500,Dorsal
245,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0245-0479,0,332.500,479.500,Dorsal
246,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0246-0480,0,432.500,480.500,Dorsal
247,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0247-0480,0,654.500,480.500,Dorsal
248,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0248-0481,0,678.500,481.500,Dorsal
249,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0249-0482,0,373.500,482.500,Dorsal
250,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0250-0482,0,587.500,482.500,Dorsal
251,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0251-0486,0,270.500,486.500,Dorsal
252,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0252-0487,0,453.500,487.500,Dorsal
253,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0253-0490,0,283.500,490.500,Dorsal
254,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0254-0491,0,339.500,491.500,Dorsal
255,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0255-0491,0,467.500,491.500,Dorsal
256,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0256-0494,0,350.500,494.500,Dorsal
257,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0257-0494,0,507.500,494.500,Dorsal
258,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0258-0494,0,523.500,494.500,Dorsal
259,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0259-0494,0,545.500,494.500,Dorsal
260,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0260-0495,0,265.500,495.500,Dorsal
261,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0261-0497,0,677.500,497.500,Dorsal
262,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0262-0499,0,668.500,499.500,Dorsal
263,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0263-0500,0,391.500,500.500,Dorsal
264,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0264-0502,0,329.500,502.500,Dorsal
265,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0265-0503,0,243.500,503.500,Dorsal
266,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0266-0504,0,299.500,504.500,Dorsal
267,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0267-0504,0,428.500,504.500,Dorsal
268,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0268-0504,0,499.500,504.500,Dorsal
269,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0269-0510,0,628.500,510.500,Dorsal
270,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0270-0511,0,258.500,511.500,Dorsal
271,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0271-0511,0,534.500,511.500,Dorsal
272,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0272-0512,0,669.500,512.500,Dorsal
273,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0273-0513,0,272.500,513.500,Dorsal
274,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0274-0513,0,469.500,513.500,Dorsal
275,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0275-0519,0,506.500,519.500,Dorsal
276,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0276-0519,0,651.500,519.500,Dorsal
277,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0277-0520,0,341.500,520.500,Dorsal
278,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0278-0521,0,298.500,521.500,Dorsal
279,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0279-0524,0,611.500,524.500,Dorsal
280,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0280-0525,0,317.500,525.500,Dorsal
281,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0281-0525,0,331.500,525.500,Dorsal
282,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0282-0526,0,570.500,526.500,Dorsal
283,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0283-0526,0,623.500,526.500,Dorsal
284,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0284-0526,0,645.500,526.500,Dorsal
285,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0285-0529,0,634.500,529.500,Dorsal
286,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0286-0529,0,668.500,529.500,Dorsal
287,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0287-0531,0,247.500,531.500,Dorsal
288,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0288-0531,0,392.500,531.500,Dorsal
289,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0289-0532,0,550.500,532.500,Dorsal
290,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0290-0534,0,655.500,534.500,Dorsal
291,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0291-0535,0,267.500,535.500,Dorsal
292,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0292-0535,0,645.500,535.500,Dorsal
293,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0293-0536,0,331.500,536.500,Dorsal
294,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0294-0536,0,345.500,536.500,Dorsal
295,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0295-0538,0,282.500,538.500,Dorsal
296,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0296-0538,0,613.500,538.500,Dorsal
297,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0297-0540,0,633.500,540.500,Dorsal
298,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0298-0541,0,235.500,541.500,Dorsal
299,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0299-0541,0,571.500,541.500,Dorsal
300,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0300-0546,0,553.500,546.500,Dorsal
301,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0301-0547,0,314.500,547.500,Dorsal
302,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0302-0547,0,488.500,547.500,Dorsal
303,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0303-0549,0,250.500,549.500,Dorsal
304,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0304-0552,0,634.500,552.500,Dorsal
305,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0305-0552,0,665.500,552.500,Dorsal
306,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0306-0553,0,343.500,553.500,Dorsal
307,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0307-0553,0,369.500,553.500,Dorsal
308,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0308-0554,0,584.500,554.500,Dorsal
309,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0309-0554,0,646.500,554.500,Dorsal
310,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0310-0555,0,620.500,555.500,Dorsal
311,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0311-0556,0,353.500,556.500,Dorsal
312,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0312-0561,0,634.500,561.500,Dorsal
313,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0313-0562,0,658.500,562.500,Dorsal
314,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0314-0563,0,313.500,563.500,Dorsal
315,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0315-0567,0,247.500,567.500,Dorsal
316,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0316-0568,0,346.500,568.500,Dorsal
317,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0317-0568,0,670.500,568.500,Dorsal
318,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0318-0570,0,592.500,570.500,Dorsal
319,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0319-0572,0,682.500,572.500,Dorsal
320,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0320-0573,0,471.500,573.500,Dorsal
321,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0321-0574,0,332.500,574.500,Dorsal
322,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0322-0575,0,656.500,575.500,Dorsal
323,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0323-0576,0,454.500,576.500,Dorsal
324,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0324-0577,0,630.500,577.500,Dorsal
325,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0325-0578,0,367.500,578.500,Dorsal
326,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0326-0579,0,301.500,579.500,Dorsal
327,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0327-0579,0,315.500,579.500,Dorsal
328,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0328-0579,0,605.500,579.500,Dorsal
329,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0329-0581,0,579.500,581.500,Ventral
330,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0330-0581,0,670.500,581.500,Ventral
331,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0331-0584,0,381.500,584.500,Ventral
332,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0332-0584,0,643.500,584.500,Ventral
333,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0333-0588,0,340.500,588.500,Ventral
334,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0334-0593,0,269.500,593.500,Ventral
335,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0335-0593,0,588.500,593.500,Ventral
336,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0336-0594,0,361.500,594.500,Ventral
337,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0337-0595,0,653.500,595.500,Ventral
338,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0338-0597,0,628.500,597.500,Ventral
339,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0339-0598,0,530.500,598.500,Ventral
340,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0340-0598,0,606.500,598.500,Ventral
341,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0341-0598,0,617.500,598.500,Ventral
342,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0342-0600,0,555.500,600.500,Ventral
343,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0343-0601,0,349.500,601.500,Ventral
344,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0344-0602,0,305.500,602.500,Ventral
345,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0345-0603,0,328.500,603.500,Ventral
346,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0346-0607,0,638.500,607.500,Ventral
347,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0347-0607,0,656.500,607.500,Ventral
348,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0348-0607,0,669.500,607.500,Ventral
349,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0349-0608,0,573.500,608.500,Ventral
350,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0350-0608,0,681.500,608.500,Ventral
351,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0351-0609,0,588.500,609.500,Ventral
352,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0352-0612,0,523.500,612.500,Ventral
353,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0353-0614,0,496.500,614.500,Ventral
354,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0354-0614,0,555.500,614.500,Ventral
355,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0355-0617,0,626.500,617.500,Ventral
356,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0356-0619,0,331.500,619.500,Ventral
357,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0357-0620,0,320.500,620.500,Ventral
358,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0358-0620,0,566.500,620.500,Ventral
359,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0359-0620,0,590.500,620.500,Ventral
360,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0360-0620,0,616.500,620.500,Ventral
361,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0361-0621,0,674.500,621.500,Ventral
362,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0362-0624,0,340.500,624.500,Ventral
363,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0363-0626,0,552.500,626.500,Ventral
364,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0364-0627,0,657.500,627.500,Ventral
365,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0365-0628,0,530.500,628.500,Ventral
366,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0366-0628,0,569.500,628.500,Ventral
367,C1-vms40_6a_F1_Lm1_Biocytin488-HuCD-594-syt11bHCR647_1wpi_3D.czi:0367-0629,0,629.500,629.500,Ventral
